GEOID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,STUSAB,STATE_NAME,STATENS,COUNTY_NAME,total_population,Geography Name,congressional_districts_bitmask_values,congressional_districts_bitmask,nDistricts,block_based_district
15000US461179601002,46,117,9601.0,2,Block Group 2,G5030,S,19482568,2413675,+44.3772348,-100.3910506,SD,South Dakota,1785534,Stanley County,2396,"Block Group 2, Census Tract 9601, Stanley County, South Dakota",1,x1,1,1.0
15000US460239403003,46,23,9403.0,3,Block Group 3,G5030,S,22046489,65755,+43.0986224,-098.3100102,SD,South Dakota,1785534,Charles Mix County,1114,"Block Group 3, Census Tract 9403, Charles Mix County, South Dakota",1,x1,1,1.0
15000US460239701002,46,23,9701.0,2,Block Group 2,G5030,S,20444406,0,+43.3932153,-098.8374876,SD,South Dakota,1785534,Charles Mix County,1549,"Block Group 2, Census Tract 9701, Charles Mix County, South Dakota",1,x1,1,1.0
15000US460479641001,46,47,9641.0,1,Block Group 1,G5030,S,1800439369,3087580,+43.1176930,-103.4210820,SD,South Dakota,1785534,Fall River County,959,"Block Group 1, Census Tract 9641, Fall River County, South Dakota",1,x1,1,1.0
15000US460479641003,46,47,9641.0,3,Block Group 3,G5030,S,951205234,1063299,+43.3467652,-103.1949116,SD,South Dakota,1785534,Fall River County,537,"Block Group 3, Census Tract 9641, Fall River County, South Dakota",1,x1,1,1.0
15000US460479642003,46,47,9642.0,3,Block Group 3,G5030,S,15064603,0,+43.4070735,-103.4642305,SD,South Dakota,1785534,Fall River County,1359,"Block Group 3, Census Tract 9642, Fall River County, South Dakota",1,x1,1,1.0
15000US461239716002,46,123,9716.0,2,Block Group 2,G5030,S,2070857183,9129386,+43.5303572,-099.8731426,SD,South Dakota,1785534,Tripp County,1299,"Block Group 2, Census Tract 9716, Tripp County, South Dakota",1,x1,1,1.0
15000US460819666004,46,81,9666.0,4,Block Group 4,G5030,S,3647034,0,+44.3591094,-103.7643648,SD,South Dakota,1785534,Lawrence County,651,"Block Group 4, Census Tract 9666, Lawrence County, South Dakota",1,x1,1,1.0
15000US460819661003,46,81,9661.0,3,Block Group 3,G5030,S,85263160,0,+44.3608852,-103.6511352,SD,South Dakota,1785534,Lawrence County,1001,"Block Group 3, Census Tract 9661, Lawrence County, South Dakota",1,x1,1,1.0
15000US461030114001,46,103,114.0,1,Block Group 1,G5030,S,11701252,18265,+44.1127564,-103.1393458,SD,South Dakota,1785534,Pennington County,796,"Block Group 1, Census Tract 114, Pennington County, South Dakota",1,x1,1,1.0
15000US461030114002,46,103,114.0,2,Block Group 2,G5030,S,24877187,5978,+44.1189246,-103.1812776,SD,South Dakota,1785534,Pennington County,2050,"Block Group 2, Census Tract 114, Pennington County, South Dakota",1,x1,1,1.0
15000US460559601002,46,55,9601.0,2,Block Group 2,G5030,S,4569232719,42179590,+44.2828847,-101.5954603,SD,South Dakota,1785534,Haakon County,1114,"Block Group 2, Census Tract 9601, Haakon County, South Dakota",1,x1,1,1.0
15000US461030113002,46,103,113.0,2,Block Group 2,G5030,S,8744808,0,+44.0815166,-103.3235291,SD,South Dakota,1785534,Pennington County,2269,"Block Group 2, Census Tract 113, Pennington County, South Dakota",1,x1,1,1.0
15000US461030107001,46,103,107.0,1,Block Group 1,G5030,S,632938,0,+44.0719872,-103.2198862,SD,South Dakota,1785534,Pennington County,1335,"Block Group 1, Census Tract 107, Pennington County, South Dakota",1,x1,1,1.0
15000US461030113001,46,103,113.0,1,Block Group 1,G5030,S,31340451,0,+44.1155568,-103.3278440,SD,South Dakota,1785534,Pennington County,2531,"Block Group 1, Census Tract 113, Pennington County, South Dakota",1,x1,1,1.0
15000US461030110024,46,103,110.02,4,Block Group 4,G5030,S,2266711,152236,+44.0419579,-103.2860540,SD,South Dakota,1785534,Pennington County,1114,"Block Group 4, Census Tract 110.02, Pennington County, South Dakota",1,x1,1,1.0
15000US461030109031,46,103,109.03,1,Block Group 1,G5030,S,5919950,18064,+44.1166115,-103.0885366,SD,South Dakota,1785534,Pennington County,1945,"Block Group 1, Census Tract 109.03, Pennington County, South Dakota",1,x1,1,1.0
15000US461030105002,46,103,105.0,2,Block Group 2,G5030,S,940215,0,+44.0732240,-103.2089532,SD,South Dakota,1785534,Pennington County,938,"Block Group 2, Census Tract 105, Pennington County, South Dakota",1,x1,1,1.0
15000US461030105003,46,103,105.0,3,Block Group 3,G5030,S,880847,0,+44.0817502,-103.2081753,SD,South Dakota,1785534,Pennington County,523,"Block Group 3, Census Tract 105, Pennington County, South Dakota",1,x1,1,1.0
15000US461030110022,46,103,110.02,2,Block Group 2,G5030,S,2611010,0,+44.0506366,-103.2559264,SD,South Dakota,1785534,Pennington County,1054,"Block Group 2, Census Tract 110.02, Pennington County, South Dakota",1,x1,1,1.0
15000US461030104002,46,103,104.0,2,Block Group 2,G5030,S,581823,0,+44.0933350,-103.2063562,SD,South Dakota,1785534,Pennington County,1227,"Block Group 2, Census Tract 104, Pennington County, South Dakota",1,x1,1,1.0
15000US461030102004,46,103,102.0,4,Block Group 4,G5030,S,607137,0,+44.0932601,-103.2267257,SD,South Dakota,1785534,Pennington County,1198,"Block Group 4, Census Tract 102, Pennington County, South Dakota",1,x1,1,1.0
15000US461030103001,46,103,103.0,1,Block Group 1,G5030,S,701388,0,+44.1005636,-103.2167393,SD,South Dakota,1785534,Pennington County,954,"Block Group 1, Census Tract 103, Pennington County, South Dakota",1,x1,1,1.0
15000US461030107002,46,103,107.0,2,Block Group 2,G5030,S,331606,0,+44.0668172,-103.2229881,SD,South Dakota,1785534,Pennington County,709,"Block Group 2, Census Tract 107, Pennington County, South Dakota",1,x1,1,1.0
15000US461030107003,46,103,107.0,3,Block Group 3,G5030,S,367692,0,+44.0669860,-103.2155685,SD,South Dakota,1785534,Pennington County,1037,"Block Group 3, Census Tract 107, Pennington County, South Dakota",1,x1,1,1.0
15000US461030107004,46,103,107.0,4,Block Group 4,G5030,S,992028,0,+44.0604292,-103.2183309,SD,South Dakota,1785534,Pennington County,1618,"Block Group 4, Census Tract 107, Pennington County, South Dakota",1,x1,1,1.0
15000US461030108004,46,103,108.0,4,Block Group 4,G5030,S,589029,0,+44.0648143,-103.2295413,SD,South Dakota,1785534,Pennington County,1180,"Block Group 4, Census Tract 108, Pennington County, South Dakota",1,x1,1,1.0
15000US461030110012,46,103,110.01,2,Block Group 2,G5030,S,796058,2793,+44.0671000,-103.2648443,SD,South Dakota,1785534,Pennington County,1125,"Block Group 2, Census Tract 110.01, Pennington County, South Dakota",1,x1,1,1.0
15000US461030110023,46,103,110.02,3,Block Group 3,G5030,S,4166755,0,+44.0338288,-103.2598166,SD,South Dakota,1785534,Pennington County,1814,"Block Group 3, Census Tract 110.02, Pennington County, South Dakota",1,x1,1,1.0
15000US461030111002,46,103,111.0,2,Block Group 2,G5030,S,751039,0,+44.0697805,-103.2735421,SD,South Dakota,1785534,Pennington County,951,"Block Group 2, Census Tract 111, Pennington County, South Dakota",1,x1,1,1.0
15000US461030111003,46,103,111.0,3,Block Group 3,G5030,S,472201,0,+44.0647191,-103.2837027,SD,South Dakota,1785534,Pennington County,1463,"Block Group 3, Census Tract 111, Pennington County, South Dakota",1,x1,1,1.0
15000US461030112002,46,103,112.0,2,Block Group 2,G5030,S,453159,0,+44.0842421,-103.2798807,SD,South Dakota,1785534,Pennington County,416,"Block Group 2, Census Tract 112, Pennington County, South Dakota",1,x1,1,1.0
15000US460059566002,46,5,9566.0,2,Block Group 2,G5030,S,806667534,10273023,+44.5069591,-098.0223787,SD,South Dakota,1785534,Beadle County,1022,"Block Group 2, Census Tract 9566, Beadle County, South Dakota",1,x1,1,1.0
15000US460899631003,46,89,9631.0,3,Block Group 3,G5030,S,412412024,545555,+45.6526068,-098.8900079,SD,South Dakota,1785534,McPherson County,699,"Block Group 3, Census Tract 9631, McPherson County, South Dakota",1,x1,1,1.0
15000US460899631001,46,89,9631.0,1,Block Group 1,G5030,S,24598429,1341673,+45.7582969,-099.6197607,SD,South Dakota,1785534,McPherson County,1002,"Block Group 1, Census Tract 9631, McPherson County, South Dakota",1,x1,1,1.0
15000US460899631002,46,89,9631.0,2,Block Group 2,G5030,S,2506882386,36682384,+45.7788314,-099.2797692,SD,South Dakota,1785534,McPherson County,663,"Block Group 2, Census Tract 9631, McPherson County, South Dakota",1,x1,1,1.0
15000US461070001001,46,107,1.0,1,Block Group 1,G5030,S,10388190,0,+45.0135955,-099.9601369,SD,South Dakota,1785534,Potter County,1297,"Block Group 1, Census Tract 1, Potter County, South Dakota",1,x1,1,1.0
15000US461070001002,46,107,1.0,2,Block Group 2,G5030,S,2219948341,97171992,+45.0527131,-099.9620034,SD,South Dakota,1785534,Potter County,1029,"Block Group 2, Census Tract 1, Potter County, South Dakota",1,x1,1,1.0
15000US460579552002,46,57,9552.0,2,Block Group 2,G5030,S,282283532,1751749,+44.6225211,-097.3956438,SD,South Dakota,1785534,Hamlin County,971,"Block Group 2, Census Tract 9552, Hamlin County, South Dakota",1,x1,1,1.0
15000US460659777002,46,65,9777.0,2,Block Group 2,G5030,S,382082,0,+44.3785738,-100.3587568,SD,South Dakota,1785534,Hughes County,1036,"Block Group 2, Census Tract 9777, Hughes County, South Dakota",1,x1,1,1.0
15000US460659780001,46,65,9780.0,1,Block Group 1,G5030,S,683010554,61717351,+44.4909068,-100.2059047,SD,South Dakota,1785534,Hughes County,2598,"Block Group 1, Census Tract 9780, Hughes County, South Dakota",1,x1,1,1.0
15000US460659777005,46,65,9777.0,5,Block Group 5,G5030,S,403383,0,+44.3725650,-100.3502456,SD,South Dakota,1785534,Hughes County,910,"Block Group 5, Census Tract 9777, Hughes County, South Dakota",1,x1,1,1.0
15000US460659777003,46,65,9777.0,3,Block Group 3,G5030,S,435103,0,+44.3782262,-100.3519409,SD,South Dakota,1785534,Hughes County,348,"Block Group 3, Census Tract 9777, Hughes County, South Dakota",1,x1,1,1.0
15000US460659777001,46,65,9777.0,1,Block Group 1,G5030,S,21637146,2730190,+44.4033233,-100.3562361,SD,South Dakota,1785534,Hughes County,1351,"Block Group 1, Census Tract 9777, Hughes County, South Dakota",1,x1,1,1.0
15000US460659777004,46,65,9777.0,4,Block Group 4,G5030,S,6301429,54968,+44.3812071,-100.3311479,SD,South Dakota,1785534,Hughes County,2028,"Block Group 4, Census Tract 9777, Hughes County, South Dakota",1,x1,1,1.0
15000US461179601001,46,117,9601.0,1,Block Group 1,G5030,S,3721578167,185969983,+44.4155468,-100.7491628,SD,South Dakota,1785534,Stanley County,601,"Block Group 1, Census Tract 9601, Stanley County, South Dakota",1,x1,1,1.0
15000US460990011012,46,99,11.01,2,Block Group 2,G5030,S,1414074,58158,+43.5035439,-096.7607021,SD,South Dakota,1785534,Minnehaha County,1936,"Block Group 2, Census Tract 11.01, Minnehaha County, South Dakota",1,x1,1,1.0
15000US460479641002,46,47,9641.0,2,Block Group 2,G5030,S,1635958579,19737004,+43.2862632,-103.8240836,SD,South Dakota,1785534,Fall River County,1120,"Block Group 2, Census Tract 9641, Fall River County, South Dakota",1,x1,1,1.0
15000US460479642001,46,47,9642.0,1,Block Group 1,G5030,S,37644496,133267,+43.4654970,-103.5379069,SD,South Dakota,1785534,Fall River County,1725,"Block Group 1, Census Tract 9642, Fall River County, South Dakota",1,x1,1,1.0
15000US461030109032,46,103,109.03,2,Block Group 2,G5030,S,22521309,32135,+44.0855311,-103.1207901,SD,South Dakota,1785534,Pennington County,2157,"Block Group 2, Census Tract 109.03, Pennington County, South Dakota",1,x1,1,1.0
15000US461030104001,46,103,104.0,1,Block Group 1,G5030,S,1962693,0,+44.0996776,-103.1978754,SD,South Dakota,1785534,Pennington County,1681,"Block Group 1, Census Tract 104, Pennington County, South Dakota",1,x1,1,1.0
15000US461030110041,46,103,110.04,1,Block Group 1,G5030,S,34700759,4908,+44.0239679,-103.3302164,SD,South Dakota,1785534,Pennington County,4658,"Block Group 1, Census Tract 110.04, Pennington County, South Dakota",1,x1,1,1.0
15000US461030110021,46,103,110.02,1,Block Group 1,G5030,S,3536006,0,+44.0534024,-103.2733514,SD,South Dakota,1785534,Pennington County,2561,"Block Group 1, Census Tract 110.02, Pennington County, South Dakota",1,x1,1,1.0
15000US461030106001,46,103,106.0,1,Block Group 1,G5030,S,915710,0,+44.0659409,-103.2044558,SD,South Dakota,1785534,Pennington County,1123,"Block Group 1, Census Tract 106, Pennington County, South Dakota",1,x1,1,1.0
15000US461030105001,46,103,105.0,1,Block Group 1,G5030,S,2152828,0,+44.0766057,-103.1947952,SD,South Dakota,1785534,Pennington County,649,"Block Group 1, Census Tract 105, Pennington County, South Dakota",1,x1,1,1.0
15000US461030110052,46,103,110.05,2,Block Group 2,G5030,S,183483087,57953,+43.9405402,-103.2447411,SD,South Dakota,1785534,Pennington County,1539,"Block Group 2, Census Tract 110.05, Pennington County, South Dakota",1,x1,1,1.0
15000US461030112001,46,103,112.0,1,Block Group 1,G5030,S,1558918,0,+44.0801758,-103.2646390,SD,South Dakota,1785534,Pennington County,851,"Block Group 1, Census Tract 112, Pennington County, South Dakota",1,x1,1,1.0
15000US460679686001,46,67,9686.0,1,Block Group 1,G5030,S,816293672,2778991,+43.3671789,-097.5553475,SD,South Dakota,1785534,Hutchinson County,951,"Block Group 1, Census Tract 9686, Hutchinson County, South Dakota",1,x1,1,1.0
15000US460679688001,46,67,9688.0,1,Block Group 1,G5030,S,865340417,155451,+43.2773701,-097.8657068,SD,South Dakota,1785534,Hutchinson County,886,"Block Group 1, Census Tract 9688, Hutchinson County, South Dakota",1,x1,1,1.0
15000US460679686003,46,67,9686.0,3,Block Group 3,G5030,S,34802616,82131,+43.2484051,-097.6185444,SD,South Dakota,1785534,Hutchinson County,743,"Block Group 3, Census Tract 9686, Hutchinson County, South Dakota",1,x1,1,1.0
15000US460679687002,46,67,9687.0,2,Block Group 2,G5030,S,30611825,0,+43.3917003,-097.9758304,SD,South Dakota,1785534,Hutchinson County,1807,"Block Group 2, Census Tract 9687, Hutchinson County, South Dakota",1,x1,1,1.0
15000US460679686002,46,67,9686.0,2,Block Group 2,G5030,S,23181523,0,+43.3501099,-097.4303070,SD,South Dakota,1785534,Hutchinson County,1484,"Block Group 2, Census Tract 9686, Hutchinson County, South Dakota",1,x1,1,1.0
15000US460679687001,46,67,9687.0,1,Block Group 1,G5030,S,312567825,627648,+43.4374401,-097.9473988,SD,South Dakota,1785534,Hutchinson County,747,"Block Group 1, Census Tract 9687, Hutchinson County, South Dakota",1,x1,1,1.0
15000US461030111001,46,103,111.0,1,Block Group 1,G5030,S,1295602,0,+44.0732413,-103.2813724,SD,South Dakota,1785534,Pennington County,837,"Block Group 1, Census Tract 111, Pennington County, South Dakota",1,x1,1,1.0
15000US461029405002,46,102,9405.0,2,Block Group 2,G5030,S,16482109,32571,+43.0384387,-102.5132205,SD,South Dakota,1785534,Oglala Lakota County,2056,"Block Group 2, Census Tract 9405, Oglala Lakota County, South Dakota",1,x1,1,1.0
15000US461029409003,46,102,9409.0,3,Block Group 3,G5030,S,450518167,0,+43.3061115,-102.2883926,SD,South Dakota,1785534,Oglala Lakota County,2091,"Block Group 3, Census Tract 9409, Oglala Lakota County, South Dakota",1,x1,1,1.0
15000US460279657003,46,27,9657.0,3,Block Group 3,G5030,S,49215745,5749027,+42.7644170,-096.9341001,SD,South Dakota,1785534,Clay County,1897,"Block Group 3, Census Tract 9657, Clay County, South Dakota",1,x1,1,1.0
15000US460279659004,46,27,9659.0,4,Block Group 4,G5030,S,378348,0,+42.7791173,-096.9230332,SD,South Dakota,1785534,Clay County,892,"Block Group 4, Census Tract 9659, Clay County, South Dakota",1,x1,1,1.0
15000US460279658004,46,27,9658.0,4,Block Group 4,G5030,S,317054490,3336347,+42.8445328,-096.9144546,SD,South Dakota,1785534,Clay County,1040,"Block Group 4, Census Tract 9658, Clay County, South Dakota",1,x1,1,1.0
15000US460279658003,46,27,9658.0,3,Block Group 3,G5030,S,259442553,4612689,+42.8737627,-097.0922537,SD,South Dakota,1785534,Clay County,550,"Block Group 3, Census Tract 9658, Clay County, South Dakota",1,x1,1,1.0
15000US460279658001,46,27,9658.0,1,Block Group 1,G5030,S,325658477,32635,+43.0031590,-096.9129527,SD,South Dakota,1785534,Clay County,650,"Block Group 1, Census Tract 9658, Clay County, South Dakota",1,x1,1,1.0
15000US460990018041,46,99,18.04,1,Block Group 1,G5030,S,690233,0,+43.5211298,-096.6685751,SD,South Dakota,1785534,Minnehaha County,1634,"Block Group 1, Census Tract 18.04, Minnehaha County, South Dakota",1,x1,1,1.0
15000US460990018031,46,99,18.03,1,Block Group 1,G5030,S,1877583,378,+43.5254952,-096.6578408,SD,South Dakota,1785534,Minnehaha County,1710,"Block Group 1, Census Tract 18.03, Minnehaha County, South Dakota",1,x1,1,1.0
15000US460990104052,46,99,104.05,2,Block Group 2,G5030,S,7986693,47172,+43.5958035,-096.7587329,SD,South Dakota,1785534,Minnehaha County,141,"Block Group 2, Census Tract 104.05, Minnehaha County, South Dakota",1,x1,1,1.0
15000US460990010011,46,99,10.01,1,Block Group 1,G5030,S,2487139,15366,+43.5497642,-096.7884328,SD,South Dakota,1785534,Minnehaha County,1367,"Block Group 1, Census Tract 10.01, Minnehaha County, South Dakota",1,x1,1,1.0
15000US460990018034,46,99,18.03,4,Block Group 4,G5030,S,1298369,0,+43.5075538,-096.6763469,SD,South Dakota,1785534,Minnehaha County,2616,"Block Group 4, Census Tract 18.03, Minnehaha County, South Dakota",1,x1,1,1.0
15000US461030109051,46,103,109.05,1,Block Group 1,G5030,S,47250612,5442,+43.9942044,-103.2059117,SD,South Dakota,1785534,Pennington County,5271,"Block Group 1, Census Tract 109.05, Pennington County, South Dakota",1,x1,1,1.0
15000US461030109061,46,103,109.06,1,Block Group 1,G5030,S,8738395,0,+44.0849902,-103.1682486,SD,South Dakota,1785534,Pennington County,1388,"Block Group 1, Census Tract 109.06, Pennington County, South Dakota",1,x1,1,1.0
15000US461030109071,46,103,109.07,1,Block Group 1,G5030,S,28773826,0,+44.0376765,-103.1638172,SD,South Dakota,1785534,Pennington County,2724,"Block Group 1, Census Tract 109.07, Pennington County, South Dakota",1,x1,1,1.0
15000US461030106002,46,103,106.0,2,Block Group 2,G5030,S,387181,0,+44.0573790,-103.2072226,SD,South Dakota,1785534,Pennington County,411,"Block Group 2, Census Tract 106, Pennington County, South Dakota",1,x1,1,1.0
15000US461030108003,46,103,108.0,3,Block Group 3,G5030,S,3164625,0,+44.0647686,-103.2421014,SD,South Dakota,1785534,Pennington County,1348,"Block Group 3, Census Tract 108, Pennington County, South Dakota",1,x1,1,1.0
15000US461030102001,46,103,102.0,1,Block Group 1,G5030,S,2266834,0,+44.0840631,-103.2304669,SD,South Dakota,1785534,Pennington County,885,"Block Group 1, Census Tract 102, Pennington County, South Dakota",1,x1,1,1.0
15000US461030117003,46,103,117.0,3,Block Group 3,G5030,S,1388766688,4774561,+43.9945708,-103.7479876,SD,South Dakota,1785534,Pennington County,1846,"Block Group 3, Census Tract 117, Pennington County, South Dakota",1,x1,1,1.0
15000US461030116005,46,103,116.0,5,Block Group 5,G5030,S,680148716,790258,+43.9786295,-103.0267989,SD,South Dakota,1785534,Pennington County,3681,"Block Group 5, Census Tract 116, Pennington County, South Dakota",1,x1,1,1.0
15000US460990004082,46,99,4.08,2,Block Group 2,G5030,S,2131633,2071,+43.5573179,-096.6847997,SD,South Dakota,1785534,Minnehaha County,3640,"Block Group 2, Census Tract 4.08, Minnehaha County, South Dakota",1,x1,1,1.0
15000US460990105012,46,99,105.01,2,Block Group 2,G5030,S,1136723,16117,+43.5953705,-096.5679584,SD,South Dakota,1785534,Minnehaha County,1483,"Block Group 2, Census Tract 105.01, Minnehaha County, South Dakota",1,x1,1,1.0
15000US460990018033,46,99,18.03,3,Block Group 3,G5030,S,2620392,1639,+43.5114071,-096.6620237,SD,South Dakota,1785534,Minnehaha County,2991,"Block Group 3, Census Tract 18.03, Minnehaha County, South Dakota",1,x1,1,1.0
15000US460990018013,46,99,18.01,3,Block Group 3,G5030,S,866045,0,+43.5223896,-096.6876853,SD,South Dakota,1785534,Minnehaha County,1151,"Block Group 3, Census Tract 18.01, Minnehaha County, South Dakota",1,x1,1,1.0
15000US460619641003,46,61,9641.0,3,Block Group 3,G5030,S,471281142,341753,+43.7387958,-097.8588881,SD,South Dakota,1785534,Hanson County,1192,"Block Group 3, Census Tract 9641, Hanson County, South Dakota",1,x1,1,1.0
15000US460619641001,46,61,9641.0,1,Block Group 1,G5030,S,375120952,983916,+43.6805066,-097.6763050,SD,South Dakota,1785534,Hanson County,1081,"Block Group 1, Census Tract 9641, Hanson County, South Dakota",1,x1,1,1.0
15000US460619641002,46,61,9641.0,2,Block Group 2,G5030,S,279172290,666006,+43.5706386,-097.8235904,SD,South Dakota,1785534,Hanson County,1124,"Block Group 2, Census Tract 9641, Hanson County, South Dakota",1,x1,1,1.0
15000US461030109041,46,103,109.04,1,Block Group 1,G5030,S,1366663,0,+44.0495328,-103.2021737,SD,South Dakota,1785534,Pennington County,2359,"Block Group 1, Census Tract 109.04, Pennington County, South Dakota",1,x1,1,1.0
15000US461030109042,46,103,109.04,2,Block Group 2,G5030,S,1454718,0,+44.0514158,-103.2186589,SD,South Dakota,1785534,Pennington County,2470,"Block Group 2, Census Tract 109.04, Pennington County, South Dakota",1,x1,1,1.0
15000US460099677002,46,9,9677.0,2,Block Group 2,G5030,S,316773443,13487515,+42.8546216,-098.0087104,SD,South Dakota,1785534,Bon Homme County,2385,"Block Group 2, Census Tract 9677, Bon Homme County, South Dakota",1,x1,1,1.0
15000US460539712002,46,53,9712.0,2,Block Group 2,G5030,S,1046725164,25643988,+43.1350695,-099.2483516,SD,South Dakota,1785534,Gregory County,1212,"Block Group 2, Census Tract 9712, Gregory County, South Dakota",1,x1,1,1.0
15000US460539711001,46,53,9711.0,1,Block Group 1,G5030,S,923337496,28122199,+43.3636420,-099.3717508,SD,South Dakota,1785534,Gregory County,1198,"Block Group 1, Census Tract 9711, Gregory County, South Dakota",1,x1,1,1.0
15000US460990018015,46,99,18.01,5,Block Group 5,G5030,S,971812,0,+43.5142318,-096.6871410,SD,South Dakota,1785534,Minnehaha County,932,"Block Group 5, Census Tract 18.01, Minnehaha County, South Dakota",1,x1,1,1.0
15000US460990104043,46,99,104.04,3,Block Group 3,G5030,S,69584378,167314,+43.6379285,-096.6418796,SD,South Dakota,1785534,Minnehaha County,617,"Block Group 3, Census Tract 104.04, Minnehaha County, South Dakota",1,x1,1,1.0
15000US460990004081,46,99,4.08,1,Block Group 1,G5030,S,5306528,6642,+43.5711445,-096.6641224,SD,South Dakota,1785534,Minnehaha County,1202,"Block Group 1, Census Tract 4.08, Minnehaha County, South Dakota",1,x1,1,1.0
15000US460990001003,46,99,1.0,3,Block Group 3,G5030,S,462765,11507,+43.5682481,-096.7259742,SD,South Dakota,1785534,Minnehaha County,835,"Block Group 3, Census Tract 1, Minnehaha County, South Dakota",1,x1,1,1.0
15000US460990105013,46,99,105.01,3,Block Group 3,G5030,S,2535820,0,+43.6018611,-096.5821022,SD,South Dakota,1785534,Minnehaha County,1745,"Block Group 3, Census Tract 105.01, Minnehaha County, South Dakota",1,x1,1,1.0
15000US460990011061,46,99,11.06,1,Block Group 1,G5030,S,1617942,0,+43.5226772,-096.8072353,SD,South Dakota,1785534,Minnehaha County,1796,"Block Group 1, Census Tract 11.06, Minnehaha County, South Dakota",1,x1,1,1.0
15000US460990001004,46,99,1.0,4,Block Group 4,G5030,S,1121208,34840,+43.5627092,-096.7263466,SD,South Dakota,1785534,Minnehaha County,1431,"Block Group 4, Census Tract 1, Minnehaha County, South Dakota",1,x1,1,1.0
15000US460990002022,46,99,2.02,2,Block Group 2,G5030,S,496003,15570,+43.5501362,-096.7568532,SD,South Dakota,1785534,Minnehaha County,1230,"Block Group 2, Census Tract 2.02, Minnehaha County, South Dakota",1,x1,1,1.0
15000US460990010013,46,99,10.01,3,Block Group 3,G5030,S,3055912,101587,+43.5468120,-096.8167126,SD,South Dakota,1785534,Minnehaha County,979,"Block Group 3, Census Tract 10.01, Minnehaha County, South Dakota",1,x1,1,1.0
15000US460990011062,46,99,11.06,2,Block Group 2,G5030,S,4226769,432,+43.5282305,-096.8237619,SD,South Dakota,1785534,Minnehaha County,8198,"Block Group 2, Census Tract 11.06, Minnehaha County, South Dakota",1,x1,1,1.0
15000US460990018032,46,99,18.03,2,Block Group 2,G5030,S,650682,724,+43.5190581,-096.6754407,SD,South Dakota,1785534,Minnehaha County,1406,"Block Group 2, Census Tract 18.03, Minnehaha County, South Dakota",1,x1,1,1.0
15000US460990105014,46,99,105.01,4,Block Group 4,G5030,S,582361,0,+43.5910546,-096.5769636,SD,South Dakota,1785534,Minnehaha County,583,"Block Group 4, Census Tract 105.01, Minnehaha County, South Dakota",1,x1,1,1.0
15000US460990011082,46,99,11.08,2,Block Group 2,G5030,S,626553,0,+43.5041134,-096.7953965,SD,South Dakota,1785534,Minnehaha County,1266,"Block Group 2, Census Tract 11.08, Minnehaha County, South Dakota",1,x1,1,1.0
15000US460990106005,46,99,106.0,5,Block Group 5,G5030,S,812600,0,+43.5229859,-096.7428637,SD,South Dakota,1785534,Minnehaha County,1921,"Block Group 5, Census Tract 106, Minnehaha County, South Dakota",1,x1,1,1.0
15000US460990002012,46,99,2.01,2,Block Group 2,G5030,S,967189,8063,+43.5571575,-096.7533836,SD,South Dakota,1785534,Minnehaha County,732,"Block Group 2, Census Tract 2.01, Minnehaha County, South Dakota",1,x1,1,1.0
15000US460990002021,46,99,2.02,1,Block Group 1,G5030,S,4164765,26881,+43.5626726,-096.7684273,SD,South Dakota,1785534,Minnehaha County,1357,"Block Group 1, Census Tract 2.02, Minnehaha County, South Dakota",1,x1,1,1.0
15000US461359664003,46,135,9664.0,3,Block Group 3,G5030,S,212277576,10990684,+42.9593615,-097.5858733,SD,South Dakota,1785534,Yankton County,886,"Block Group 3, Census Tract 9664, Yankton County, South Dakota",1,x1,1,1.0
15000US461359663023,46,135,9663.02,3,Block Group 3,G5030,S,1931095,0,+42.8869784,-097.4035753,SD,South Dakota,1785534,Yankton County,1242,"Block Group 3, Census Tract 9663.02, Yankton County, South Dakota",1,x1,1,1.0
15000US461359664004,46,135,9664.0,4,Block Group 4,G5030,S,155839196,92891,+42.9598271,-097.2692504,SD,South Dakota,1785534,Yankton County,599,"Block Group 4, Census Tract 9664, Yankton County, South Dakota",1,x1,1,1.0
15000US461359661002,46,135,9661.0,2,Block Group 2,G5030,S,754667,0,+42.8777908,-097.3981691,SD,South Dakota,1785534,Yankton County,712,"Block Group 2, Census Tract 9661, Yankton County, South Dakota",1,x1,1,1.0
15000US461359664005,46,135,9664.0,5,Block Group 5,G5030,S,104896199,5013583,+42.8753608,-097.2152811,SD,South Dakota,1785534,Yankton County,1150,"Block Group 5, Census Tract 9664, Yankton County, South Dakota",1,x1,1,1.0
15000US461030104003,46,103,104.0,3,Block Group 3,G5030,S,1384093,0,+44.0916685,-103.1927502,SD,South Dakota,1785534,Pennington County,976,"Block Group 3, Census Tract 104, Pennington County, South Dakota",1,x1,1,1.0
15000US461359661004,46,135,9661.0,4,Block Group 4,G5030,S,940778,232307,+42.8690789,-097.3866432,SD,South Dakota,1785534,Yankton County,754,"Block Group 4, Census Tract 9661, Yankton County, South Dakota",1,x1,1,1.0
15000US461359662001,46,135,9662.0,1,Block Group 1,G5030,S,21898268,0,+42.9209956,-097.3763793,SD,South Dakota,1785534,Yankton County,2701,"Block Group 1, Census Tract 9662, Yankton County, South Dakota",1,x1,1,1.0
